Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Quantity;Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)
;1;ZESTAW DWIE KAWY SMAKOWE;Prezenty,Zestawy prezentowe,Prezenty dla taty,Prezenty dla Babci i Dziadka;54.9;1;32;Zestaw prezentowy zawierający dwie kawy.;Zestaw prezentowy zawiera:  - Kawę ziarnistą pomarańczowa 100g w kartoniku okazjonalnym - Kawę ziarnistą waniliową-orzechową 100g w kartoniku okazjonalnym - Pudełko eco z okienkiem przewiązane rafią;1;http://localhost/images/product_images/zestawdwiekawysmakowe/img_0.jpg, http://localhost/images/product_images/zestawdwiekawysmakowe/img_1.jpg, http://localhost/images/product_images/zestawdwiekawysmakowe/img_2.jpg, http://localhost/images/product_images/zestawdwiekawysmakowe/img_3.jpg;1
;1;ZESTAW HERBATA I KAWA SKRZYNKA AŻUR;Prezenty,Zestawy prezentowe,Prezenty dla mamy,Prezenty dla taty,Prezenty dla mężczyzny,Prezenty dla kobiety,Prezenty dla zakochanych;79.9;1;74;Zestaw prezentowy w skrzynce;Idealny pomysł na prezent! Zestaw zapakowany w eleganckie opakowanie sprawdzi się doskonale jako prezent dla bliskiej osoby – na urodziny, święta czy bez okazji.;1;http://localhost/images/product_images/zestawherbataikawaskrzynkaaur/img_0.jpg, http://localhost/images/product_images/zestawherbataikawaskrzynkaaur/img_1.jpg, http://localhost/images/product_images/zestawherbataikawaskrzynkaaur/img_2.jpg, http://localhost/images/product_images/zestawherbataikawaskrzynkaaur/img_3.jpg, http://localhost/images/product_images/zestawherbataikawaskrzynkaaur/img_4.jpg;1
;1;ZESTAW KOMPOZYCJE CZARNE;Prezenty,Zestawy prezentowe,Prezenty dla taty,Prezenty dla mężczyzny;56.9;1;10;Podwójny zestaw herbaciany.;Zanurz się w świecie aromatycznych herbat dzięki naszemu starannie dobranemu zestawowi, który sprawi, że każdy dzień nabierze wyjątkowego smaku. Idealny na poranne pobudzenie, popołudniowe wyciszenie lub wieczorny relaks.;1;http://localhost/images/product_images/zestawkompozycjeczarne/img_0.jpg, http://localhost/images/product_images/zestawkompozycjeczarne/img_1.jpg, http://localhost/images/product_images/zestawkompozycjeczarne/img_2.jpg, http://localhost/images/product_images/zestawkompozycjeczarne/img_3.jpg;1
;1;DO TRZECH RAZY SZTUKA III;Prezenty,Zestawy prezentowe,Prezenty dla kobiety,Prezenty dla Babci i Dziadka;88.9;1;79;Potrójny zestaw kompozycji herbacianych.;Zestaw prezentowy zawiera:  - Herbatę czarną kompozycję Imię róży 70g w kartoniku okazjonalnym;1;http://localhost/images/product_images/dotrzechrazysztukaiii/img_0.jpg, http://localhost/images/product_images/dotrzechrazysztukaiii/img_1.jpg, http://localhost/images/product_images/dotrzechrazysztukaiii/img_2.jpg, http://localhost/images/product_images/dotrzechrazysztukaiii/img_3.jpg, http://localhost/images/product_images/dotrzechrazysztukaiii/img_4.jpg, http://localhost/images/product_images/dotrzechrazysztukaiii/img_5.jpg;1
;1;HERBATA I ZAPARZACZ;Prezenty,Zestawy prezentowe,Prezenty dla kobiety,Prezenty dla Babci i Dziadka;47.9;1;35;Zestaw prezentowy zawierający zieloną kompozycję oraz zaparzacz.;Zestaw prezentowy zawiera:  - Herbatę zieloną kompozycję Madame Butterfly 70g w kartoniku okazjonalnym - Zaparzacz stalowy - Pudełko eco z okienkiem przewiązane rafią;1;http://localhost/images/product_images/herbataizaparzacz/img_0.jpg, http://localhost/images/product_images/herbataizaparzacz/img_1.jpg, http://localhost/images/product_images/herbataizaparzacz/img_2.jpg, http://localhost/images/product_images/herbataizaparzacz/img_3.jpg;1
;1;ZESTAW BOGACTWO SMAKÓW DLA NAUCZYCIELA;Prezenty,Zestawy prezentowe,Prezenty dla nauczyciela,Prezenty z bakaliami,Zestawy promocyjne;58.9;1;19;Zestaw prezentowy ze słodkościami.;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawbogactwosmakwdlanauczyciela/img_0.jpg, http://localhost/images/product_images/zestawbogactwosmakwdlanauczyciela/img_1.jpg, http://localhost/images/product_images/zestawbogactwosmakwdlanauczyciela/img_2.jpg, http://localhost/images/product_images/zestawbogactwosmakwdlanauczyciela/img_3.jpg;1
;1;ZESTAW BOGACTWO SMAKÓW PREMIUM;Prezenty,Zestawy prezentowe,Prezenty dla mężczyzny,Prezenty dla nauczyciela,Prezenty z bakaliami;91.9;1;77;Zestaw prezentowy ze słodkościami.;;1;http://localhost/images/product_images/zestawbogactwosmakwpremium/img_0.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_1.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_2.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_3.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_4.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_5.jpg, http://localhost/images/product_images/zestawbogactwosmakwpremium/img_6.jpg;1
;1;ZESTAW BOX KOMPOZYCJE CZARNE;Prezenty,Zestawy prezentowe,Prezenty dla nauczyciela,Prezenty dla Babci i Dziadka;149.9;1;16;Zestaw herbaciany 10x50g;Herbaty czarne, ze względu na swój organiczny skład, działają antybakteryjnie, detoksykują, są antygrzybiczne, przeciwzapalne, wyciszają i pobudzają w odpowiednich momentach. Ich regularne wypijanie wpływa na ukojenie i odżywienie organizmu, dzięki czemu pracuje on na pełnych obrotach. Dodatkowo, związki zawarte w napoju, jakim są herbaty czarne, regulują poziom ciśnienia tętniczego krwi, usuwają zły cholesterol, stabilizują układ odpornościowy, ośrodkowy układ nerwowy, zabezpieczając przy tym pracę serca, nerek, jelit i wątroby – a co najważniejsze – również naszego mózgu.;1;http://localhost/images/product_images/zestawboxkompozycjeczarne/img_0.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_1.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_2.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_3.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_4.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_5.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_6.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_7.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_8.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_9.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_10.jpg, http://localhost/images/product_images/zestawboxkompozycjeczarne/img_11.jpg;1
;1;ZESTAW DLA NAUCZYCIELA;Prezenty,Zestawy prezentowe,Prezenty dla nauczyciela,Zestawy promocyjne;63.63;1;78;Zestaw dedykowany nauczycielowi.;Zestaw prezentowy zawiera:  - Herbatę czarną kompozycję Earl Grey niebieski kwiat 70g w kartoniku okazjonalnym;1;http://localhost/images/product_images/zestawdlanauczyciela/img_0.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_1.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_2.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_3.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_4.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_5.jpg, http://localhost/images/product_images/zestawdlanauczyciela/img_6.jpg;1
;1;ZESTAW DLA NAUCZYCIELA 2 HERBATY;Prezenty,Zestawy prezentowe,Cyber Monday,Prezenty dla nauczyciela;69.9;1;97;Podwójny zestaw herbaciany dedykowany nauczycielowi.;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawdlanauczyciela2herbaty/img_0.jpg, http://localhost/images/product_images/zestawdlanauczyciela2herbaty/img_1.jpg, http://localhost/images/product_images/zestawdlanauczyciela2herbaty/img_2.jpg, http://localhost/images/product_images/zestawdlanauczyciela2herbaty/img_3.jpg;1
;1;ZESTAW DLA NAUCZYCIELA 3 HERBATY;Prezenty,Zestawy prezentowe,Prezenty dla nauczyciela;59.43;1;82;Potrójny zestaw herbaciany dedykowany nauczycielowi.;Zestaw prezentowy zawiera:  - Herbatę czarną kompozycję Earl Grey niebieski kwiat 70g w kartoniku okazjonalnym;1;http://localhost/images/product_images/zestawdlanauczyciela3herbaty/img_0.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbaty/img_1.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbaty/img_2.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbaty/img_3.jpg;1
;1;ZESTAW DLA NAUCZYCIELA 3 HERBATY KLASYCZNE;Prezenty,Zestawy prezentowe,Cyber Monday,Prezenty dla nauczyciela;59.43;1;67;Potrójny zestaw herbaciany dedykowany nauczycielowi.;Zestaw prezentowy zawiera:  - Herbatę czarną Assam Dekorai 70g w kartoniku okazjonalnym;1;http://localhost/images/product_images/zestawdlanauczyciela3herbatyklasyczne/img_0.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbatyklasyczne/img_1.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbatyklasyczne/img_2.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbatyklasyczne/img_3.jpg, http://localhost/images/product_images/zestawdlanauczyciela3herbatyklasyczne/img_4.jpg;1
;1;ZESTAW DOMEK;Prezenty,Zestawy prezentowe,Prezenty na Święta;79.9;1;67;Potrójny zestaw herbaciany;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawdomek/img_0.jpg, http://localhost/images/product_images/zestawdomek/img_1.jpg, http://localhost/images/product_images/zestawdomek/img_2.jpg, http://localhost/images/product_images/zestawdomek/img_3.jpg, http://localhost/images/product_images/zestawdomek/img_4.jpg, http://localhost/images/product_images/zestawdomek/img_5.jpg;1
;1;KOMU W DROGĘ, MADAGASKAR;Herbaty w kartonikach okazjonalnych,Prezenty dla mężczyzny,Prezenty dla kobiety,Herbaty pakowane;26.9;1;60;Czarna kompozycja 70g;Kalejdoskop smaków i barw, który tworzy kompozycja czarnej herbaty z soczystymi truskawkami oraz orzeźwiającą skórką pomarańczy, całość otulają aromatyczne płatki bławatka. Już przy otwarciu torebki pomieszczenie wypełnia się uroczym, kwiatowym zapachem. Wraz z pierwszym łykiem przenosimy się w gorący klimat dalekich, egzotycznych krajów.;1;http://localhost/images/product_images/komuwdrogmadagaskar/img_0.jpg, http://localhost/images/product_images/komuwdrogmadagaskar/img_1.jpg;1
;1;ZESTAW BIAŁE PŁATKI ŚNIEGU;Prezenty na Święta;74.9;1;37;Zestaw trzech herbat zimowych;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawbiaepatkiniegu/img_0.jpg, http://localhost/images/product_images/zestawbiaepatkiniegu/img_1.jpg, http://localhost/images/product_images/zestawbiaepatkiniegu/img_2.jpg, http://localhost/images/product_images/zestawbiaepatkiniegu/img_3.jpg, http://localhost/images/product_images/zestawbiaepatkiniegu/img_4.jpg;1
;1;ZESTAW BOGACTWO SMAKÓW - LAPONIA;Prezenty na Święta;59.9;1;99;Zestaw prezentowy ze słodkościami.;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawbogactwosmakw-laponia/img_0.jpg, http://localhost/images/product_images/zestawbogactwosmakw-laponia/img_1.jpg, http://localhost/images/product_images/zestawbogactwosmakw-laponia/img_2.jpg;1
;1;ZESTAW BOX ŚWIĄTECZNY;Prezenty na Święta;149.9;1;97;Zestaw herbaciany 10x50g;Herbaty czarne, ze względu na swój organiczny skład, działają antybakteryjnie, detoksykują, są antygrzybiczne, przeciwzapalne, wyciszają i pobudzają w odpowiednich momentach. Ich regularne wypijanie wpływa na ukojenie i odżywienie organizmu, dzięki czemu pracuje on na pełnych obrotach. Dodatkowo, związki zawarte w napoju, jakim są herbaty czarne, regulują poziom ciśnienia tętniczego krwi, usuwają zły cholesterol, stabilizują układ odpornościowy, ośrodkowy układ nerwowy, zabezpieczając przy tym pracę serca, nerek, jelit i wątroby – a co najważniejsze – również naszego mózgu.;1;http://localhost/images/product_images/zestawboxwiteczny/img_0.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_1.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_2.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_3.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_4.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_5.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_6.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_7.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_8.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_9.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_10.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_11.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_12.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_13.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_14.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_15.jpg, http://localhost/images/product_images/zestawboxwiteczny/img_16.jpg;1
;1;ZESTAW DWIE HERBATY W PUSZKACH;Prezenty na Święta;99.9;1;33;Zestaw 2 herbat w puszkach;Zestaw prezentowy zawiera :;1;http://localhost/images/product_images/zestawdwieherbatywpuszkach/img_0.jpg, http://localhost/images/product_images/zestawdwieherbatywpuszkach/img_1.jpg, http://localhost/images/product_images/zestawdwieherbatywpuszkach/img_2.jpg, http://localhost/images/product_images/zestawdwieherbatywpuszkach/img_3.jpg, http://localhost/images/product_images/zestawdwieherbatywpuszkach/img_4.jpg;1
;1;ZESTAW DZYŃ DZYŃ DZYŃ;Prezenty na Święta,Prezenty z bakaliami;149.9;1;23;Zestaw prezentowy;Zestaw prezentowy zawiera :;1;http://localhost/images/product_images/zestawdzydzydzy/img_0.jpg;1
;1;ZESTAW HERBACIANY SREBRNY;Prezenty,Zestawy prezentowe,Prezenty na Święta;79.9;1;16;Zestaw świąteczny srebrny;;1;http://localhost/images/product_images/zestawherbacianysrebrny/img_0.jpg, http://localhost/images/product_images/zestawherbacianysrebrny/img_1.jpg, http://localhost/images/product_images/zestawherbacianysrebrny/img_2.jpg, http://localhost/images/product_images/zestawherbacianysrebrny/img_5.jpg, http://localhost/images/product_images/zestawherbacianysrebrny/img_6.jpg;1
;1;ZESTAW HERBACIANY ZŁOTY;Prezenty,Zestawy prezentowe,Prezenty na Święta;159.9;1;20;Zestaw świąteczny złoty;;1;http://localhost/images/product_images/zestawherbacianyzoty/img_0.jpg, http://localhost/images/product_images/zestawherbacianyzoty/img_1.jpg, http://localhost/images/product_images/zestawherbacianyzoty/img_2.jpg, http://localhost/images/product_images/zestawherbacianyzoty/img_3.jpg, http://localhost/images/product_images/zestawherbacianyzoty/img_4.jpg;1
;1;ZESTAW KULIG;Prezenty,Zestawy prezentowe,Prezenty na Święta;54.9;1;82;Podwójny zestaw herbaciany;Zestaw prezentowy zawiera :;1;http://localhost/images/product_images/zestawkulig/img_0.jpg, http://localhost/images/product_images/zestawkulig/img_1.jpg, http://localhost/images/product_images/zestawkulig/img_2.jpg, http://localhost/images/product_images/zestawkulig/img_3.jpg;1
;1;ZESTAW MAGICZNY CZAS;Prezenty na Święta;29.9;1;19;Zestaw prezentowy zawierający herbatę oraz czekoladki;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawmagicznyczas/img_0.jpg, http://localhost/images/product_images/zestawmagicznyczas/img_1.jpg, http://localhost/images/product_images/zestawmagicznyczas/img_2.jpg, http://localhost/images/product_images/zestawmagicznyczas/img_3.jpg;1
;1;ZESTAW MAGICZNY NASTRÓJ;Prezenty na Święta;29.9;1;42;Zestaw prezentowy zawierający herbatę oraz czekoladki;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawmagicznynastrj/img_0.jpg, http://localhost/images/product_images/zestawmagicznynastrj/img_1.jpg, http://localhost/images/product_images/zestawmagicznynastrj/img_2.jpg, http://localhost/images/product_images/zestawmagicznynastrj/img_3.jpg;1
;1;ZESTAW NOWOROCZNY;Prezenty na Święta;59.9;1;11;Zestaw trzech herbat zimowych;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawnoworoczny/img_0.jpg, http://localhost/images/product_images/zestawnoworoczny/img_1.jpg, http://localhost/images/product_images/zestawnoworoczny/img_2.jpg, http://localhost/images/product_images/zestawnoworoczny/img_3.jpg, http://localhost/images/product_images/zestawnoworoczny/img_4.jpg;1
;1;ZESTAW RENIFEREK;Prezenty na Święta;64.9;1;59;Zestaw trzech czarnych herbat zimowych;Zestaw prezentowy zawiera:;1;http://localhost/images/product_images/zestawreniferek/img_0.jpg, http://localhost/images/product_images/zestawreniferek/img_1.jpg, http://localhost/images/product_images/zestawreniferek/img_2.jpg, http://localhost/images/product_images/zestawreniferek/img_3.jpg, http://localhost/images/product_images/zestawreniferek/img_4.jpg;1
;1;ZESTAW ŚNIEŻNE ŚWIĘTA;Prezenty na Święta;109.9;1;33;Zestaw prezentowy Śnieżne święta;Zestaw prezentowy zawiera :;1;http://localhost/images/product_images/zestawnienewita/img_0.jpg, http://localhost/images/product_images/zestawnienewita/img_1.jpg, http://localhost/images/product_images/zestawnienewita/img_2.jpg, http://localhost/images/product_images/zestawnienewita/img_3.jpg, http://localhost/images/product_images/zestawnienewita/img_4.jpg, http://localhost/images/product_images/zestawnienewita/img_5.jpg;1
;1;ZESTAW ŚWIĄTECZNA SKRZYNKA;Prezenty na Święta;149.9;1;63;Zestaw herbaciany z syropem;Zestaw prezentowy zawiera :;1;http://localhost/images/product_images/zestawwitecznaskrzynka/img_0.jpg, http://localhost/images/product_images/zestawwitecznaskrzynka/img_1.jpg, http://localhost/images/product_images/zestawwitecznaskrzynka/img_2.jpg, http://localhost/images/product_images/zestawwitecznaskrzynka/img_3.jpg, http://localhost/images/product_images/zestawwitecznaskrzynka/img_4.jpg, http://localhost/images/product_images/zestawwitecznaskrzynka/img_5.jpg;1
